trace_file,game_number,child_id,generation,parent_id,parent_rank,sampled_op,arm,prompt_sha256,prompt_chars,llm_parse_failed,proposed_word,proposed_words,proposed_word_invalid,realized_rank,predicted_closeness,predicted_closeness_clamped,predicted_bucket,self_report_parse_failed,basis_words_count,reason_chars
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,1fb61abdb62d414399ac8f42967b898c,4,72a0008c46304e56af0e4c73fb7c509e,76,s_mutation,genuine,e573e9a6c8e9a0cba02ff2342eb0a6bbcf1b4b4241a147e0cd0be554dbc47807,4774,False,attachment,attachment;closeness;devotion,False,6169,0.6,False,top500,False,1,86
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,1fb61abdb62d414399ac8f42967b898c,4,72a0008c46304e56af0e4c73fb7c509e,76,s_mutation,wrong,c74428e494d699e700dd0ec043dfaca74c3d2543f6bd64e0c3ab5ea043486a26,4744,False,cherish,cherish;attachment;devotion,False,776,0.8,False,top100,False,1,145
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,1fb61abdb62d414399ac8f42967b898c,4,72a0008c46304e56af0e4c73fb7c509e,76,s_mutation,filler,bca6ace8f71be5295cd90718ed62ac6a8bd796f51b7df454f45e6fdb3394d805,4789,False,attachment,attachment;devotion;companionship,False,6169,0.7,False,top100,False,1,97
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,1fb61abdb62d414399ac8f42967b898c,4,72a0008c46304e56af0e4c73fb7c509e,76,s_mutation,absent,88a8f9f3fafeb7de4d9352ca04d3a8a14ed1c0a015d057a4d1e0b4b66e8f11db,4524,False,compassion,compassion;warmth;liking,False,13,0.8,False,top100,False,1,105
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,32fbfc4a1a5d4da39912abfed7d0f197,4,f99173763c2c4b5ebfec8c937d29c384,79,m_mutation,genuine,af1295eb7ed1312286305bb1c4ca83cfcf24928c45b2b6250d4247b19a6461ad,4835,False,touch,touch;delicate;soothing,False,612,0.7,False,top100,False,2,187
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,32fbfc4a1a5d4da39912abfed7d0f197,4,f99173763c2c4b5ebfec8c937d29c384,79,m_mutation,wrong,0bf53d352186c9fef0c2bac7bfbea1cae343a029f93adbfb12ad9c714e9961bf,4809,False,softness,softness;texture;delicacy,False,2069,0.3,False,top500,False,1,148
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,32fbfc4a1a5d4da39912abfed7d0f197,4,f99173763c2c4b5ebfec8c937d29c384,79,m_mutation,filler,771861007e0fef288b9a0594135ac2e048ad7c85bd7c55cd5ab824bc805d952e,4828,False,softness,softness;delicacy;subtlety,False,2069,0.6,False,top500,False,1,138
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,32fbfc4a1a5d4da39912abfed7d0f197,4,f99173763c2c4b5ebfec8c937d29c384,79,m_mutation,absent,724e287a8872de07d457ca97c6f0b6cea2a8962e4ef3595d67a42b6dabdad9b3,4563,False,softness,softness;smoothness;delicacy,False,2069,0.7,False,top500,False,1,103
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4b2301c900454eabb517384b7b1d6234,5,17b939056cac46efa3737de464fca2a0,11,l_mutation,genuine,4447bacc12431ef8138632ebeced573bd83783163696d7d0c597bfb4567c5f30,5273,False,space,space;presence;harmony,False,4563,0.4,False,top500,False,1,222
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4b2301c900454eabb517384b7b1d6234,5,17b939056cac46efa3737de464fca2a0,11,l_mutation,wrong,0a3319fbe4b43b540aeb6840e22dfcad5ee1498412a1053ba0404a64d7959bae,5288,False,movement,movement;gesture;proximity,False,3625,0.3,False,top500,False,1,166
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4b2301c900454eabb517384b7b1d6234,5,17b939056cac46efa3737de464fca2a0,11,l_mutation,filler,adc7d348779f3a2cf6eadd2d4a3b619ff1eba1880f5fcffba00e2783dfd41bd7,5270,False,material,material;texture;structure,False,2998,0.3,False,top500,False,1,192
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4b2301c900454eabb517384b7b1d6234,5,17b939056cac46efa3737de464fca2a0,11,l_mutation,absent,e49a4d37ecaeda0fbbb6bece17cb836fc6219747da49d8b3877df04951cee23b,5042,False,texture,texture;durability;density,False,7043,0.2,False,beyond,False,1,223
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,574430b071ac4e208ee55410bd37cc5e,5,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,genuine,d364f0255cb16bcf0935166edb453e9a1d51835566ac3c3bc1f22e2951013a97,5127,False,donate,donate;gift;charity,False,5723,0.3,False,top500,False,1,76
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,574430b071ac4e208ee55410bd37cc5e,5,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,wrong,3ee24fcbc4565378ba8ea131ef068397f2830eb33528c2a813669c925f0104d2,5154,False,intent,intent;purpose;motivation,False,792,0.3,False,top500,False,1,151
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,574430b071ac4e208ee55410bd37cc5e,5,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,filler,1334480a2c8d3b8c454be6739f6ca288803a5f342247411c615cfac852667843,5143,False,joy,joy;tenderness;contentment,False,372,0.35,False,top500,False,1,167
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,574430b071ac4e208ee55410bd37cc5e,5,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,absent,8bfffe42c4de7ae064965aaa56ef43d3aa68378b1a8696e886e4cf7f9e71f36f,4915,False,tenderness,tenderness;freedom;openness,False,425,0.6,False,top500,False,1,134
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,ad97bc537c414339865cb511638f39e3,5,8ddb997fe151465398b2b14e2d980ca1,31,m_mutation,genuine,cb50b298dd5cf7e57ac3ac9457f34ab14ed68c8e40891853d986bec9936de988,5166,False,pose,pose;gait;angle,False,6015,0.4,False,top500,False,1,118
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,ad97bc537c414339865cb511638f39e3,5,8ddb997fe151465398b2b14e2d980ca1,31,m_mutation,wrong,87dd360ab45973905e71fc0b732eec6bda528c98e16d16084cca8dd80afce7a3,5158,False,stance,stance;pose;gait,False,1223,0.6,False,top500,False,1,97
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,ad97bc537c414339865cb511638f39e3,5,8ddb997fe151465398b2b14e2d980ca1,31,m_mutation,filler,4a42abd078be2069e7dc923b4c697d98026f5c68e480fcb7125d79873e038082,5151,False,posture,posture;stance;position,False,4161,0.5,False,top500,False,1,72
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,ad97bc537c414339865cb511638f39e3,5,8ddb997fe151465398b2b14e2d980ca1,31,m_mutation,absent,d0607a4fa17ebc3feefabd0e854634f7921d4f306f73138036098dab51b26afa,4923,False,direction,direction;angle;slope,False,2441,0.3,False,beyond,False,2,207
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,8e2cbd3193274c3aa29db5bd9a37b415,5,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,genuine,7c425e3b860d313e692cddf74d79ea3e85f7a4d22f964ec5e82a1008a88a1228,5421,False,consistency,consistency;dependability;stability,False,151,0.3,False,top500,False,1,177
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,8e2cbd3193274c3aa29db5bd9a37b415,5,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,wrong,c761d6546e4bfdb2627c928d5d4983bf3e7872c84d62d023a8d56955d285b62b,5390,False,ceremony,ceremony;observance;ritual,False,7344,0.3,False,top500,False,1,177
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,8e2cbd3193274c3aa29db5bd9a37b415,5,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,filler,d1255c2bbfa427feac938c4f05a8944aff57de81e7805813610955578d048206,5416,False,steadfastness,steadfastness;reliability;faithfulness,False,574,0.4,False,top500,False,1,159
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,8e2cbd3193274c3aa29db5bd9a37b415,5,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,absent,daaef4ba9b4bf1341e3f335e998c1031ca7a048ab973e8b71ee090279975cffd,5151,False,systems,systems;institutions;frameworks,False,4738,0.4,False,top500,False,2,192
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4221e9a017c64a9481b2fff5a3421d04,6,17b939056cac46efa3737de464fca2a0,11,ml_mutation,genuine,f5ce0b8699cf7197ef58a19cb897f5d77674410a0c87e26e3a395f89ea5b94e3,5866,False,humility,humility;patience;forgiveness,False,6,0.6,False,top500,False,1,122
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4221e9a017c64a9481b2fff5a3421d04,6,17b939056cac46efa3737de464fca2a0,11,ml_mutation,wrong,69db12d1d75715b778f8d4fc02c00e0795b58b502f8e7d6137f7176cedb3cbce,5881,False,fairness,fairness;humility;respect,False,8,0.7,False,top100,False,1,203
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4221e9a017c64a9481b2fff5a3421d04,6,17b939056cac46efa3737de464fca2a0,11,ml_mutation,filler,a8c84361085b89b9323c22cc3cc2f0fa85ec935a831de540204f34c3467ab9d5,5863,False,cooperation,cooperation;teamwork;mutuality,False,481,0.6,False,top500,False,1,152
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,4221e9a017c64a9481b2fff5a3421d04,6,17b939056cac46efa3737de464fca2a0,11,ml_mutation,absent,6bae64d2d50df5c0b0d0e233a7c2effeadf3dec9fcea6cd8735aa294d760e606,5635,False,friendship,friendship;harmony;cooperation,False,111,0.7,False,top100,False,1,190
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,7ccc2d9460944e118e7a8c2475201e86,6,574430b071ac4e208ee55410bd37cc5e,12,ml_mutation,genuine,2007850c17cd2ca6ccaffd97bd3b4ac9b260d5795e4c2dfad1823b409dec93e8,5557,False,receptivity,receptivity;curiosity;adaptability,False,1216,0.3,False,top500,False,1,129
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,7ccc2d9460944e118e7a8c2475201e86,6,574430b071ac4e208ee55410bd37cc5e,12,ml_mutation,wrong,ab41aafbfaa9fdde34d2f353468655ff9879887c4c28eee0e5a2ceb4140414e9,5580,False,agreeableness,agreeableness;curiosity;flexibility,False,5810,0.7,False,top100,False,1,181
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,7ccc2d9460944e118e7a8c2475201e86,6,574430b071ac4e208ee55410bd37cc5e,12,ml_mutation,filler,14c95c2360c54af783f5c14a62d4c56eae0997ce78d15022dc5bf0716ca47ee1,5561,False,honesty,honesty;curiosity;flexibility,False,1,0.7,False,top100,False,1,128
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,7ccc2d9460944e118e7a8c2475201e86,6,574430b071ac4e208ee55410bd37cc5e,12,ml_mutation,absent,7e58c177755232b992a9f4b45631114675b3fc41e9210ac5cf815e5182698fa1,5333,False,curiosity,curiosity;flexibility;resilience,False,170,0.7,False,top100,False,1,239
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,67a916039a6b44bdbd15579bf20df2bd,6,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,genuine,93036a9a34b8c5056a48a069b4ab78842645add3505db89770209caae2684edb,5646,False,mood,mood;warmth;joy,False,2035,0.4,False,top500,False,1,99
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,67a916039a6b44bdbd15579bf20df2bd,6,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,wrong,c0ced626eecd7942ca041008b9bb0764cc6cda4c0941af1c564d086e8c3a4dfa,5678,False,abundance,abundance;plenty;resources,False,1082,0.5,False,top500,False,1,159
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,67a916039a6b44bdbd15579bf20df2bd,6,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,filler,99962f7755190032c52b9b91e595ed6a8c0ed57884be4997b21f49a5cb17945c,5662,False,openness,openness;readiness;willingness,False,12,0.4,False,top500,False,1,98
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,67a916039a6b44bdbd15579bf20df2bd,6,cf2b519a06104572a524f3237cf4d44a,15,m_mutation,absent,22eacb15490196e8c03e83d96804a3c9c7415fb9eebb7899bce799bf4c1bb845,5434,False,virtue,virtue;warmth;happiness,False,43,0.3,False,top500,False,1,63
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,39fa5531b16842bab67802dc9219e4c1,6,8ddb997fe151465398b2b14e2d980ca1,31,s_mutation,genuine,ea23b58f4c89e6a20ae9881e44a5fc06f4668e6e71191008ab05400a41462520,5652,False,orientation,orientation;view;mood,False,3813,0.5,False,top500,False,1,133
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,39fa5531b16842bab67802dc9219e4c1,6,8ddb997fe151465398b2b14e2d980ca1,31,s_mutation,wrong,d4cbc18f87ee1082340ef410a93bd0d3354d52ae3a2abe168dabe550d5a05489,5649,False,stance,stance;manner;perspective,False,1223,0.8,False,top100,False,1,91
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,39fa5531b16842bab67802dc9219e4c1,6,8ddb997fe151465398b2b14e2d980ca1,31,s_mutation,filler,d3a37283f8a2c854c036bba80859784471059e0d30d93568237a30a83f4295c9,5637,False,stance,stance;position;orientation,False,1223,0.7,False,top100,False,1,104
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,39fa5531b16842bab67802dc9219e4c1,6,8ddb997fe151465398b2b14e2d980ca1,31,s_mutation,absent,b5e25fafe19f59f0f735fe1d57f70344d2e3d28a107bc05d4eb67ce0788825b8,5409,False,stance,stance;position;perspective,False,1223,0.6,False,top500,False,1,108
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,3d172ae53c0445ef8ae75ebd84e6e899,6,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,genuine,7c220dcf9ac24c3ed2f23ba236ca7f0499996ba68a7d49c1a0ba3016130993ca,6019,False,influence,influence;impact;effect,False,1402,0.3,False,top500,False,1,156
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,3d172ae53c0445ef8ae75ebd84e6e899,6,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,wrong,5cd11f22e1b134ad661efcd40dbf4d5f679bfb1f9da65e6aba4fb4b97946aeaa,5988,False,perseverance,perseverance;resilience;continuity,False,40,0.3,False,top500,False,1,138
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,3d172ae53c0445ef8ae75ebd84e6e899,6,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,filler,b00e62c0f72ef6b03068b95c168fddac35b72d25e2909894e6a45806e277a035,6014,False,domain,domain;realm;territory,False,8403,0.3,False,top500,False,2,206
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,3d172ae53c0445ef8ae75ebd84e6e899,6,1fb61abdb62d414399ac8f42967b898c,33,l_mutation,absent,b29719cd04ec633ae9b27d2d2da02f55bbff5fb65a6d24eef0fdda1af58ec89c,5749,False,resolve,resolve;perseverance;endurance,False,973,0.4,False,top500,False,1,161
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,c3842e67998b4613bf774046a1581a27,7,7ccc2d9460944e118e7a8c2475201e86,3,ml_mutation,genuine,ac6da675f026503f2f911992846f3b767fe5ee06ac4c5d8f43b5d6cbb2f85602,5976,False,honesty,honesty;honor;duty,False,1,0.7,False,top100,False,1,144
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,c3842e67998b4613bf774046a1581a27,7,7ccc2d9460944e118e7a8c2475201e86,3,ml_mutation,wrong,f2a9194927f201d906cd8779bd153b20986ef9f90130788199dd55a5a4a6ef25,5970,False,honesty,honesty;honor;justice,False,1,0.7,False,top500,False,1,207
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,c3842e67998b4613bf774046a1581a27,7,7ccc2d9460944e118e7a8c2475201e86,3,ml_mutation,filler,167ccfa98eac5bae09238c31c9ccdc8bff79f777c972d3b96215af67c6cef283,5991,False,honesty,honesty;fairness;loyalty,False,1,0.7,False,top100,False,1,213
ea_llm_self_adaptive_api_1307_run2_20260722_171316.json,1307,c3842e67998b4613bf774046a1581a27,7,7ccc2d9460944e118e7a8c2475201e86,3,ml_mutation,absent,60cf41022ce3d475c07bfe6ec0b5b864681661ae9597928e905992c7485f6d6f,5726,False,honesty,honesty;justice;principle,False,1,0.3,False,top500,False,1,105
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,054f49ea8a234fe3853d48a6ea0b0935,2,f57123d070414ea68ebf894fe8486bf2,483,s_mutation,genuine,8f789a2f4dcf82d727748102b1e3bfec96faafa5f6e7c720621a0695103ddfdf,3710,False,sustain,sustain;preserve;retain,False,2514,0.7,False,top500,False,1,205
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,054f49ea8a234fe3853d48a6ea0b0935,2,f57123d070414ea68ebf894fe8486bf2,483,s_mutation,wrong,a0aad36cd580898c4066da05165acf82661a624c93738d856d2268b5742bc733,3613,False,sustain,sustain;preserve;uphold,False,2514,0.8,False,top100,False,1,131
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,054f49ea8a234fe3853d48a6ea0b0935,2,f57123d070414ea68ebf894fe8486bf2,483,s_mutation,filler,a9d55f4104556d3a376906d542437ed2e3ebcd9840631020d5d14d8637c90cb5,3741,False,sustain,sustain;preserve;support,False,2514,0.6,False,top500,False,1,140
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,054f49ea8a234fe3853d48a6ea0b0935,2,f57123d070414ea68ebf894fe8486bf2,483,s_mutation,absent,3828597473b641cff71cdcff28f583f25365539bedea9da8de023d817c15b29a,3400,False,preserve,preserve;sustain;uphold,False,1838,0.7,False,top500,False,1,123
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,04cbe8d2527645988c5f5d03b3a88712,2,821b9a64e9a94e8e975f500dfe5e2b54,712,s_mutation,genuine,98303629bb08db2511b52e00a74d6be846629615a415f2b7e90b61a3fbbf23d4,3659,False,impulse,impulse;urge;drive,False,3586,0.6,False,top500,False,1,102
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,04cbe8d2527645988c5f5d03b3a88712,2,821b9a64e9a94e8e975f500dfe5e2b54,712,s_mutation,wrong,75b249864a485071edda7d3b97d9eeb95d1ebffaa49df71aa1decd1ed6ed0ad4,3625,False,intuition,intuition;impulse;response,False,223,0.7,False,beyond,False,1,159
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,04cbe8d2527645988c5f5d03b3a88712,2,821b9a64e9a94e8e975f500dfe5e2b54,712,s_mutation,filler,7d238d0be67addf833858a8d9a0ba4dfdf8e8a32b84b3e4841406fade185bbd7,3661,False,impulse,impulse;drive;urge,False,3586,0.6,False,top500,False,1,117
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,04cbe8d2527645988c5f5d03b3a88712,2,821b9a64e9a94e8e975f500dfe5e2b54,712,s_mutation,absent,f62614c49bd83953689b72eb4d825c5f7d79c29139c21b508b2d8e057724e1c7,3396,False,impulse,impulse;intuition;drive,False,3586,0.8,False,top500,False,2,99
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,ab4138ebc3e0449789654fc83558b83d,3,04cbe8d2527645988c5f5d03b3a88712,206,s_mutation,genuine,14c75762e8dac0d3da5900dd40395d567ad1b09bd65f70112a74de4960d7dad2,4069,False,essential,essential;inborn;native,False,844,0.6,False,top500,False,1,114
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,ab4138ebc3e0449789654fc83558b83d,3,04cbe8d2527645988c5f5d03b3a88712,206,s_mutation,wrong,7fbe730bef6e7b33627e26697d292842ba48245bb3472eef6827a27a4544a837,4092,False,essential,essential;native;rooted,False,844,0.6,False,top500,False,1,158
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,ab4138ebc3e0449789654fc83558b83d,3,04cbe8d2527645988c5f5d03b3a88712,206,s_mutation,filler,03f2a443b8b0da71c03908835e8e05f31fee4851a12009ad448eff4509489e1a,4083,False,essential,essential;inborn;native,False,844,0.6,False,top500,False,1,153
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,ab4138ebc3e0449789654fc83558b83d,3,04cbe8d2527645988c5f5d03b3a88712,206,s_mutation,absent,59926efef906e3601481f72b6b60ec7db73005705d999859c8f7924c9c1ce0a9,3855,False,inborn,inborn;native;rooted,False,4959,0.6,False,top500,False,1,104
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,8f0e268bfb08449597d138e20dfd689c,3,2f6493809ed346ea93a1a0f4dce36f2a,324,m_mutation,genuine,6d9a3474fad68db80e3bfd5ad0022712f7933e9e0a813609f7dc420d2d232c37,4236,False,analyze,analyze;reason;solve,False,3890,0.6,False,top500,False,1,123
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,8f0e268bfb08449597d138e20dfd689c,3,2f6493809ed346ea93a1a0f4dce36f2a,324,m_mutation,wrong,7a9949784c83fd8a63efc35056cd7c9205bb3e393b0d00f474b7e47162f4a42d,4215,False,reason,reason;solve;evaluate,False,267,0.6,False,top500,False,1,140
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,8f0e268bfb08449597d138e20dfd689c,3,2f6493809ed346ea93a1a0f4dce36f2a,324,m_mutation,filler,9decba74ebf96a373a75ada0b6fbf876e6bd1704d892bac773b807391e53ca29,4242,False,analyze,analyze;reason;deliberate,False,3890,0.6,False,top500,False,1,187
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,8f0e268bfb08449597d138e20dfd689c,3,2f6493809ed346ea93a1a0f4dce36f2a,324,m_mutation,absent,eb599e280fcb2badbefc7f4950e1deb5bcdd48407917d6b339ee738f4cb54c78,3977,False,analyze,analyze;reason;evaluate,False,3890,0.5,False,top500,False,1,103
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,3b6da0f7c0844aa2835848130c72152b,3,f57123d070414ea68ebf894fe8486bf2,329,ml_mutation,genuine,abbf7bd8090a2752fc4ebe3309a5c2fb48d48f4dd3f35f537a17f20ec25094d8,4337,False,sight,sight;sound;touch,False,2839,0.3,False,top500,False,1,154
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,3b6da0f7c0844aa2835848130c72152b,3,f57123d070414ea68ebf894fe8486bf2,329,ml_mutation,wrong,5387aa98f470054d650d5f652b42294defc645d4daab754fa5fbf2a8c09decfc,4247,False,effect,effect;impact;influence,False,4908,0.6,False,top500,False,1,139
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,3b6da0f7c0844aa2835848130c72152b,3,f57123d070414ea68ebf894fe8486bf2,329,ml_mutation,filler,ed63bb08fa477c6dc251ce87c864eeccae84c62fe27154c35f9cf4817f69046b,4368,False,interpret,interpret;understand;comprehend,False,3854,0.6,False,top500,False,1,221
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,3b6da0f7c0844aa2835848130c72152b,3,f57123d070414ea68ebf894fe8486bf2,329,ml_mutation,absent,9e47a39705afffe86dceda1b6bce69550469742eb1449d8472d5ea37c4790fa4,4027,False,awareness,awareness;sensation;interpretation,False,559,0.4,False,top500,False,1,167
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,0ad4a432e58649fd87e1eece3e83b4e0,3,054f49ea8a234fe3853d48a6ea0b0935,337,m_mutation,genuine,2ba758f300ab8df0110a5570c1687db09518f60f4f178e46251dc946060acfaa,4345,False,defend,defend;honor;safeguard,False,1377,0.6,False,top500,False,1,162
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,0ad4a432e58649fd87e1eece3e83b4e0,3,054f49ea8a234fe3853d48a6ea0b0935,337,m_mutation,wrong,a485a28487a087c55d8b661092b14ac2c4874e0eb5dc4b0546b2a8e81a37ad51,4299,False,defend,defend;safeguard;protect,False,1377,0.4,False,top500,False,1,154
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,0ad4a432e58649fd87e1eece3e83b4e0,3,054f49ea8a234fe3853d48a6ea0b0935,337,m_mutation,filler,edb913ecf36dbf61e08b14212a70d7277eaec7854daa1d5e14b2bd19aa0ee225,4321,False,defend,defend;safeguard;enforce,False,1377,0.7,False,top100,False,1,106
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,0ad4a432e58649fd87e1eece3e83b4e0,3,054f49ea8a234fe3853d48a6ea0b0935,337,m_mutation,absent,0fc4021f941c93f30cb0d022509a09851befb47018f8de4e183bd780b0e416e3,4056,False,defend,defend;protect;advocate,False,1377,0.5,False,top500,False,1,156
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,60a7bf65e8e2410dabeb8d18e1ca6670,4,3b6da0f7c0844aa2835848130c72152b,38,ml_mutation,genuine,703f722adcd16ae4f964a3324fad3c445b296148d28065112298f73cb0c990cf,4689,False,interpret,interpret;understand;judge,False,3854,0.3,False,top500,False,1,148
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,60a7bf65e8e2410dabeb8d18e1ca6670,4,3b6da0f7c0844aa2835848130c72152b,38,ml_mutation,wrong,9258dc624df91f373a7b8c026a5610741708880e02fa534d7960ae052496b52c,4645,False,reflect,reflect;contemplate;realize,False,364,0.5,False,top500,False,1,219
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,60a7bf65e8e2410dabeb8d18e1ca6670,4,3b6da0f7c0844aa2835848130c72152b,38,ml_mutation,filler,e7cab6bb2ef96b3880d556a07c3d03246f80924117bc13a2569bfe1f01e4c158,4662,False,see,see;hear;listen,False,865,0.6,False,top100,False,1,214
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,60a7bf65e8e2410dabeb8d18e1ca6670,4,3b6da0f7c0844aa2835848130c72152b,38,ml_mutation,absent,14047f070ffcf6ba83e72b01588d880ef7c3ce20b402e1702c6bdda8045110f5,4397,False,processing,processing;response;mind,False,6900,0.3,False,top500,False,1,211
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,a4e157032b624126b454e2e396db121f,4,fad4f71cb1424356aca92e3e68063a5f,70,l_mutation,genuine,b58aea1d1996b55a44ec42b939baa8a44a2a8af48649bba0160fd62f1d1c1d25,4993,False,norm,norm;community;ritual,False,968,0.3,False,top500,False,1,133
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,a4e157032b624126b454e2e396db121f,4,fad4f71cb1424356aca92e3e68063a5f,70,l_mutation,wrong,f69af3c756bcd09af79f743dd47372087c2b832cf84e7f22f53ec9daf23668b2,4944,False,position,position;alignment;configuration,False,3435,0.2,False,beyond,False,1,216
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,a4e157032b624126b454e2e396db121f,4,fad4f71cb1424356aca92e3e68063a5f,70,l_mutation,filler,46eac69a5b0502300c919151622e59c95f5da78b40a88f2b2035e9797b6767b3,5013,False,norm,norm;value;tradition,False,968,0.3,False,beyond,False,1,149
ea_llm_self_adaptive_api_1307_run3_20260722_181845.json,1307,a4e157032b624126b454e2e396db121f,4,fad4f71cb1424356aca92e3e68063a5f,70,l_mutation,absent,1e06b6438a86218b358f4b8d1833deec0d08ca3443ef8cfe508198d59b36e7f7,4672,False,tradition,tradition;custom;ritual,False,555,0.4,False,top500,False,1,114
