trace_file,game_number,generation,operator,parent_slot,child_name,parent_name,parent_word,parent_rank_reconstructed,parent_rank_logged,parent_rank_matches,child_first_word,child_first_rank,cosine_first,child_best_word,child_best_rank,cosine_best
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,2,ml_mutation,,sound-related actions,Consumption,munch,342,342,True,crunch,2985,0.08505230396986008,chomp,578,0.1004481315612793
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,2,l_mutation,,Celestial Mechanics,Weather,sun,893,893,True,space,10215,0.21595266461372375,orbit,4851,0.24782471358776093
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,2,crossover,0,Coastal Processes,Coastal Features,beach,16,16,True,tide,2060,0.23309431970119476,wave,1400,0.18583598732948303
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,2,crossover,1,Coastal Processes,Natural Phenomena,glacier,51,51,True,tide,2060,0.1735600084066391,wave,1400,0.03740445151925087
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,l_mutation,,Urban Features,Coastal Features,beach,16,16,True,city,58637,0.2980549931526184,city,58637,0.2980549931526184
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,s_mutation,,Glacial Features,Natural Phenomena,glacier,51,51,True,iceberg,23,0.26154571771621704,iceberg,23,0.26154571771621704
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,l_mutation,,Terrestrial Formations,Aquatic Environments,reef,183,183,True,mound,28722,0.17717266082763672,plateau,11399,0.2298758178949356
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,s_mutation,,Oceanic Features,Nature Elements,ocean,275,275,True,sea,66,0.6844729781150818,sea,66,0.6844729781150818
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,ml_mutation,,Cold-Related Natural Processes,Cryogenic Features,icecap,300,300,True,freeze,5985,-0.05043681710958481,melt,744,0.2430671602487564
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,crossover,0,Glacial Coastal,Coastal Features,beach,16,16,True,ice,305,0.23439179360866547,ice,305,0.23439179360866547
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,3,crossover,1,Glacial Coastal,Glacial Features,iceberg,23,23,True,ice,305,0.2575676441192627,ice,305,0.2575676441192627
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,s_mutation,,Beach Components,Coastal Features,beach,16,16,True,sand,2525,0.46819043159484863,strand,475,0.21011090278625488
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,l_mutation,,Extreme Environments,Glacial Features,iceberg,23,23,True,extreme,26946,0.09713883697986603,polar,8,0.1609766036272049
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,ml_mutation,,Geographical Features,Natural Phenomena,glacier,51,51,True,hill,59592,0.22808189690113068,peak,7372,0.39527034759521484
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,m_mutation,,Mythological Sea Entities,Oceanic Features,sea,66,66,True,myth,14567,0.07616057991981506,mermaid,69,0.17136891186237335
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,m_mutation,,Ice-adjacent movement and structures,Cryogenic Features,floe,120,120,True,drift,1935,0.18222783505916595,drift,1935,0.18222783505916595
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,crossover,0,Extreme Coastal Zones,Extreme Environments,polar,8,8,True,island,4150,0.11905572563409805,cliff,4137,0.11843310296535492
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,4,crossover,1,Extreme Coastal Zones,Coastal Features,beach,16,16,True,island,4150,0.4389578104019165,cliff,4137,0.280398964881897
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,s_mutation,,Frigid Conditions,Extreme Environments,polar,8,8,True,frigid,438,0.3535909652709961,frigid,438,0.3535909652709961
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,s_mutation,,Beach Elements,Coastal Features,beach,16,16,True,strand,475,0.21011090278625488,shell,445,0.1592436283826828
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,ml_mutation,,Oceanic Structures,Glacial Features,iceberg,23,23,True,sheet,17571,0.17151062190532684,mass,11965,0.005409340839833021
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,ml_mutation,,Environmental Regions,Cryogenic Features,arctic,34,34,True,continental,12026,0.2832614779472351,coastal,3649,0.379812628030777
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,ml_mutation,,geological features,Natural Phenomena,glacier,51,51,True,gulf,2377,0.11340897530317307,gulf,2377,0.11340897530317307
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,crossover,0,Extreme Coastal Landforms,Extreme Environments,polar,8,8,True,island,4150,0.11905572563409805,cliff,4137,0.11843310296535492
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,5,crossover,1,Extreme Coastal Landforms,Coastal Features,beach,16,16,True,island,4150,0.4389578104019165,cliff,4137,0.280398964881897
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,m_mutation,,Axial Orientation,Extreme Environments,polar,8,8,True,axis,63337,0.20919674634933472,opposite,2290,0.20865075290203094
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,l_mutation,,Cultural Landmarks,Coastal Features,beach,16,16,True,temple,45276,0.1808743178844452,ruin,33077,0.14398817718029022
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,l_mutation,,Natural Systems,Glacial Features,iceberg,23,23,True,system,69274,-0.04535994306206703,formation,11809,-0.0016206692671403289
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,ml_mutation,,Oceanic Phenomena,Cryogenic Features,arctic,34,34,True,tide,2060,0.04981417581439018,wave,1400,0.09923844784498215
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,ml_mutation,,Geographical Features,Natural Phenomena,glacier,51,51,True,cape,4021,0.19108398258686066,cape,4021,0.19108398258686066
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,crossover,0,Extreme Coastal Features,Extreme Environments,polar,8,8,True,barren,30079,0.09569241106510162,rugged,12097,0.16209179162979126
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,6,crossover,1,Extreme Coastal Features,Coastal Features,beach,16,16,True,barren,30079,0.13379794359207153,rugged,12097,0.1408083438873291
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,ml_mutation,,Environmental Conditions,Extreme Environments,polar,8,8,True,temperate,647,0.3077215850353241,temperate,647,0.3077215850353241
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,m_mutation,,Beach Recreation,Coastal Features,beach,16,16,True,relax,21222,0.16540254652500153,swim,374,0.3537687659263611
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,s_mutation,,Iceberg-Related Features,Glacial Features,iceberg,23,23,True,floe,120,0.24236488342285156,floe,120,0.24236488342285156
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,ml_mutation,,Geographical Regions,Cryogenic Features,arctic,34,34,True,polar,8,0.6079241037368774,polar,8,0.6079241037368774
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,ml_mutation,,Landforms,Natural Phenomena,glacier,51,51,True,landform,1179,0.27568528056144714,landform,1179,0.27568528056144714
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,crossover,0,Extreme Geographical Regions,Extreme Environments,polar,8,8,True,polar,8,0.9999999403953552,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,7,crossover,1,Extreme Geographical Regions,Geographical Regions,polar,8,8,True,polar,8,0.9999999403953552,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,m_mutation,,geographic directions,Extreme Environments,polar,8,8,True,north,3441,0.15595953166484833,north,3441,0.15595953166484833
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,m_mutation,,Oppositional Forces,Geographical Regions,polar,8,8,True,polarize,42568,0.03042439930140972,separate,9042,0.12109866738319397
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,l_mutation,,Maritime Activities,Coastal Features,beach,16,16,True,fishing,138,0.3081152141094208,fishing,138,0.3081152141094208
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,l_mutation,,Buoyant Natural Bodies,Glacial Features,iceberg,23,23,True,body,9190,0.007511106785386801,body,9190,0.007511106785386801
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,m_mutation,,Geographical Boundaries,Cryogenic Features,arctic,34,34,True,circle,3740,0.28675687313079834,circle,3740,0.28675687313079834
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,crossover,0,Extreme Geographical Features,Extreme Environments,polar,8,8,True,highland,53214,0.07626570761203766,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,8,crossover,1,Extreme Geographical Features,Geographical Regions,polar,8,8,True,highland,53214,0.07626570761203766,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,ml_mutation,,Temperature Descriptors,Extreme Environments,polar,8,8,True,chilly,11061,0.19151802361011505,warm,1916,0.2241058051586151
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,m_mutation,,Beach-associated Items,Coastal Features,beach,16,16,True,sand,2525,0.46819043159484863,sand,2525,0.46819043159484863
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,ml_mutation,,Maritime Features,Glacial Features,iceberg,23,23,True,shelf,10237,0.26587963104248047,bay,1039,0.08164908736944199
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,m_mutation,,Human Interaction with Arctic Environments,Cryogenic Features,arctic,34,34,True,expedition,1366,0.37907540798187256,expedition,1366,0.37907540798187256
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,m_mutation,,geological_shapes,Natural Phenomena,glacier,51,51,True,ridge,1169,0.3855864107608795,ridge,1169,0.3855864107608795
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,crossover,0,Coastal Extremes,Extreme Environments,polar,8,8,True,rugged,12097,0.16209179162979126,cliff,4137,0.11843310296535492
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,9,crossover,1,Coastal Extremes,Coastal Features,beach,16,16,True,rugged,12097,0.1408083438873291,cliff,4137,0.280398964881897
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,l_mutation,,Ecological Resilience,Extreme Environments,polar,8,8,True,resilience,18165,-0.026776263490319252,microbe,2986,0.0463898628950119
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,s_mutation,,Beach-Related Features,Coastal Features,beach,16,16,True,berm,36170,0.07978576421737671,spit,8879,0.21686017513275146
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,ml_mutation,,Oceanic Features,Glacial Features,iceberg,23,23,True,reef,183,0.17318636178970337,reef,183,0.17318636178970337
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,s_mutation,,Polar Features,Cryogenic Features,arctic,34,34,True,polar,8,0.6079241037368774,polar,8,0.6079241037368774
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,l_mutation,,Geospatial Features,Natural Phenomena,glacier,51,51,True,geospatial,,0.045700691640377045,altitude,26399,0.31170418858528137
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,crossover,0,Polar Extremes,Extreme Environments,polar,8,8,True,polar,8,0.9999999403953552,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,10,crossover,1,Polar Extremes,Polar Features,polar,8,8,True,polar,8,0.9999999403953552,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,l_mutation,,Subsurface Features,Extreme Environments,polar,8,8,True,subsurface,28008,0.23463810980319977,caverns,3948,0.11441162973642349
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,s_mutation,,Sandy Coastal Features,Coastal Features,beach,16,16,True,strand,475,0.21011090278625488,strand,475,0.21011090278625488
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,l_mutation,,Buoyant Natural Objects,Glacial Features,iceberg,23,23,True,raft,5174,0.0827174261212349,raft,5174,0.0827174261212349
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,s_mutation,,Polar Features,Cryogenic Features,arctic,34,34,True,polar,8,0.6079241037368774,polar,8,0.6079241037368774
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,m_mutation,,Slow Movement Processes,Natural Phenomena,glacier,51,51,True,creep,5314,0.04489056020975113,creep,5314,0.04489056020975113
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,crossover,0,Polar Extremes,Extreme Environments,polar,8,8,True,frigid,438,0.3535909652709961,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,11,crossover,1,Polar Extremes,Polar Features,polar,8,8,True,frigid,438,0.3535909652709961,polar,8,0.9999999403953552
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,s_mutation,,Cold Extremes,Extreme Environments,polar,8,8,True,ice,305,0.44171786308288574,ice,305,0.44171786308288574
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,m_mutation,,Tourism and Vacation Spots,Coastal Features,beach,16,16,True,tourist,19833,0.33677569031715393,vacation,5316,0.3495088815689087
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,l_mutation,,Marine Environments,Glacial Features,iceberg,23,23,True,tide,2060,0.13745005428791046,marine,602,-0.04283007234334946
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,s_mutation,,Frigid Features,Cryogenic Features,arctic,34,34,True,frigid,438,0.4742119610309601,frigid,438,0.4742119610309601
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,s_mutation,,Cold Climate Features,Natural Phenomena,glacier,51,51,True,ice,305,0.391084223985672,ice,305,0.391084223985672
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,crossover,0,Extreme Coastal Landscapes,Extreme Environments,polar,8,8,True,cliff,4137,0.11843310296535492,coast,488,0.19976180791854858
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,12,crossover,1,Extreme Coastal Landscapes,Coastal Features,beach,16,16,True,cliff,4137,0.280398964881897,coast,488,0.43855220079421997
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,m_mutation,,scientific exploration,Extreme Environments,polar,8,8,True,survey,17380,0.12385447323322296,survey,17380,0.12385447323322296
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,s_mutation,,Coastal Shore Features,Coastal Features,beach,16,16,True,coast,488,0.43855220079421997,coast,488,0.43855220079421997
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,s_mutation,,Marine Ice Features,Glacial Features,iceberg,23,23,True,floe,120,0.24236488342285156,floe,120,0.24236488342285156
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,ml_mutation,,Cold-Related Human Adaptations,Cryogenic Features,arctic,34,34,True,igloo,280,0.186005100607872,reindeer,44,0.3299368619918823
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,m_mutation,,slow movements,Natural Phenomena,glacier,51,51,True,creep,5314,0.04489056020975113,creep,5314,0.04489056020975113
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,crossover,0,Coastal Extreme Features,Extreme Environments,polar,8,8,True,cliff,4137,0.11843310296535492,shoreline,472,0.12421000748872757
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,13,crossover,1,Coastal Extreme Features,Coastal Features,beach,16,16,True,cliff,4137,0.280398964881897,shoreline,472,0.41178473830223083
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,ml_mutation,,Geographical Features,Extreme Environments,polar,8,8,True,mountainous,39449,0.17042121291160583,terrestrial,2021,0.2865763306617737
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,s_mutation,,Coastal Sediments,Coastal Features,beach,16,16,True,sand,2525,0.46819043159484863,sand,2525,0.46819043159484863
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,l_mutation,,Ice Movement Processes,Glacial Features,iceberg,23,23,True,flow,22149,-0.028678759932518005,current,4210,-0.002275029895827174
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,m_mutation,,Human Exploration in Arctic Regions,Cryogenic Features,arctic,34,34,True,expedition,1366,0.37907540798187256,expedition,1366,0.37907540798187256
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,s_mutation,,Reindeer-Related Human Practices,Cold-Related Human Adaptations,reindeer,44,44,True,herd,179,0.4153345823287964,herd,179,0.4153345823287964
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,crossover,0,Extreme Coastal Environments,Extreme Environments,polar,8,8,True,cliff,4137,0.11843310296535492,cliff,4137,0.11843310296535492
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,14,crossover,1,Extreme Coastal Environments,Coastal Features,beach,16,16,True,cliff,4137,0.280398964881897,cliff,4137,0.280398964881897
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,ml_mutation,,Climate Zones,Extreme Environments,polar,8,8,True,subtropical,7472,0.226998433470726,inland,3404,0.2258959710597992
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,l_mutation,,Outdoor Recreational Areas,Coastal Features,beach,16,16,True,outdoor,10744,0.2804422974586487,outdoor,10744,0.2804422974586487
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,m_mutation,,Maritime Hazards,Glacial Features,iceberg,23,23,True,hazard,39465,0.1412455290555954,collision,7727,0.26918238401412964
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,l_mutation,,Biological Resilience,Cryogenic Features,arctic,34,34,True,survival,14109,0.22081150114536285,ecosystem,1042,0.35769569873809814
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,m_mutation,,Cultural Symbolism and Narratives of Reindeer,Cold-Related Human Adaptations,reindeer,44,44,True,symbol,35503,0.024394355714321136,art,20144,0.006849097553640604
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,crossover,0,Coastal Extremes,Extreme Environments,polar,8,8,True,barrier,16762,0.09676200151443481,cliff,4137,0.11843310296535492
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,15,crossover,1,Coastal Extremes,Coastal Features,beach,16,16,True,barrier,16762,0.2699772119522095,cliff,4137,0.280398964881897
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,m_mutation,,Navigation and Orientation,Extreme Environments,polar,8,8,True,bearing,5964,0.19135220348834991,bearing,5964,0.19135220348834991
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,ml_mutation,,Marine Features,Glacial Features,iceberg,23,23,True,whale,2,0.2403842657804489,whale,2,0.2403842657804489
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,l_mutation,,Survival Strategies,Cryogenic Features,arctic,34,34,True,survival,14109,0.22081150114536285,survival,14109,0.22081150114536285
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,l_mutation,,Nomadic Seasonal Movement,Cold-Related Human Adaptations,reindeer,44,44,True,nomadic,1483,0.350205659866333,nomadic,1483,0.350205659866333
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,m_mutation,,Geological Structures,Natural Phenomena,glacier,51,51,True,formation,11809,0.20355427265167236,formation,11809,0.20355427265167236
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,crossover,0,Extreme Marine Environments,Marine Features,whale,2,2,True,frozen,5985,0.17984645068645477,frozen,5985,0.17984645068645477
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,16,crossover,1,Extreme Marine Environments,Extreme Environments,polar,8,8,True,frozen,5985,0.23609457910060883,frozen,5985,0.23609457910060883
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,l_mutation,,Migration Patterns,Marine Features,whale,2,2,True,migration,1826,0.27247244119644165,migration,1826,0.27247244119644165
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,m_mutation,,Directional Extremes,Extreme Environments,polar,8,8,True,pole,19471,0.31600695848464966,pole,19471,0.31600695848464966
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,ml_mutation,,maritime ice,Glacial Features,iceberg,23,23,True,floe,120,0.24236488342285156,floe,120,0.24236488342285156
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,l_mutation,,Remote Natural Habitats,Cryogenic Features,arctic,34,34,True,remote,34170,0.35029715299606323,habitat,238,0.3667818009853363
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,m_mutation,,Cultural Symbols and Folklore of Reindeer,Cold-Related Human Adaptations,reindeer,44,44,True,symbol,35503,0.024394355714321136,myth,14567,0.09057910740375519
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,crossover,0,Marine Extremes,Marine Features,whale,2,2,True,fjord,340,0.17233014106750488,ice,305,0.15416347980499268
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,17,crossover,1,Marine Extremes,Extreme Environments,polar,8,8,True,fjord,340,0.199799045920372,ice,305,0.44171786308288574
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,18,ml_mutation,,Marine Mammals,Marine Features,whale,2,2,True,dolphin,27,0.6322990655899048,seal,7,0.34723183512687683
ea_llm_self_adaptive_api_1319_run1_20260722_201805.json,1319,18,ml_mutation,,Marine Animals in Human Use,Cold-Related Human Adaptations,seal,7,7,True,whale,2,0.34723183512687683,walrus,1,0.34965604543685913
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,ml_mutation,,aquatic life,foods,fish,138,138,True,aquatic,1159,0.432481974363327,plankton,469,0.3671732544898987
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,l_mutation,,exploration_methods,nature_elements,ocean,275,275,True,navigation,64150,0.3281327486038208,compass,9931,0.12244863063097
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,s_mutation,,solar aspects,weather,sun,893,893,True,light,39003,0.38459378480911255,glow,23766,0.26101601123809814
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,l_mutation,,acoustic_features,body_parts,head,2324,2324,True,sound,4543,0.16011327505111694,sound,4543,0.16011327505111694
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,m_mutation,,Bodily States from Sadness,emotions,sad,2409,2409,True,ache,9428,0.23158559203147888,ache,9428,0.23158559203147888
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,crossover,0,natural_foods,foods,fish,138,138,True,grain,17275,0.2920417785644531,fish,138,1.0
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,1,crossover,1,natural_foods,nature_elements,ocean,275,275,True,grain,17275,0.12072289735078812,fish,138,0.3974742591381073
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,m_mutation,,beach_activities,nature_elements,beach,16,16,True,swim,374,0.3537687659263611,swim,374,0.3537687659263611
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,l_mutation,,biological systems,aquatic life,krill,75,75,True,nutrients,34896,0.2720855176448822,habitat,238,0.21827766299247742
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,m_mutation,,fishing verbs,foods,fish,138,138,True,cast,44291,0.12379934638738632,hook,8016,0.29736629128456116
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,ml_mutation,,celestial,weather,sun,893,893,True,star,23431,0.3456994295120239,moon,2615,0.4806727468967438
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,s_mutation,,abdominal_regions,body_parts,stomach,2173,2173,True,abdomen,7637,0.5446810722351074,belly,519,0.3672525882720947
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,crossover,0,aquatic_nature,nature_elements,beach,16,16,True,ocean,275,0.4393163323402405,ocean,275,0.4393163323402405
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,2,crossover,1,aquatic_nature,aquatic life,krill,75,75,True,ocean,275,0.17517657577991486,ocean,275,0.17517657577991486
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,l_mutation,,exploration,aquatic life,whale,2,2,True,exploration,21183,0.19630998373031616,voyage,2818,0.2552836239337921
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,ml_mutation,,coastal,nature_elements,beach,16,16,True,coast,488,0.43855220079421997,coast,488,0.43855220079421997
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,m_mutation,,fishing equipment,foods,fish,138,138,True,net,33570,0.1870851069688797,scale,8555,0.15173400938510895
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,l_mutation,,physical environments,biological systems,habitat,238,238,True,formation,11809,0.18672403693199158,formation,11809,0.18672403693199158
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,m_mutation,,swim_sport,beach_activities,swim,374,374,True,race,40378,0.3167436718940735,lap,880,0.2706069350242615
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,crossover,0,aquatic_nature,aquatic life,whale,2,2,True,aquatic,1159,0.24210844933986664,ocean,275,0.36651256680488586
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,3,crossover,1,aquatic_nature,nature_elements,beach,16,16,True,aquatic,1159,0.18299603462219238,ocean,275,0.4393163323402405
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,m_mutation,,cultural significance,aquatic life,whale,2,2,True,symbol,35503,0.09542080760002136,myth,14567,0.08045677840709686
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,s_mutation,,coastal_features,nature_elements,beach,16,16,True,sand,2525,0.46819043159484863,wave,1400,0.18583598732948303
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,m_mutation,,aquatic anatomy,foods,fish,138,138,True,gills,1572,0.28876993060112,fin,465,0.2880125939846039
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,s_mutation,,Environmental Contexts,biological systems,habitat,238,238,True,area,26905,0.3189416825771332,zone,16222,0.1775355339050293
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,m_mutation,,aquatic_movement,beach_activities,swim,374,374,True,glide,6378,0.22366805374622345,drift,1935,0.2140621393918991
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,crossover,0,marine_life,aquatic life,whale,2,2,True,aquatic,1159,0.24210844933986664,ocean,275,0.36651256680488586
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,4,crossover,1,marine_life,nature_elements,beach,16,16,True,aquatic,1159,0.18299603462219238,ocean,275,0.4393163323402405
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,5,l_mutation,,migration,aquatic life,whale,2,2,True,migrate,341,0.27376246452331543,migrate,341,0.27376246452331543
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,5,m_mutation,,insulation mechanisms in animals,aquatic anatomy,blubber,37,37,True,insulation,7431,0.2347085177898407,fat,3864,0.28408709168434143
ea_llm_self_adaptive_api_1319_run2_20260722_211439.json,1319,5,m_mutation,,fishing_tools,foods,fish,138,138,True,hook,8016,0.29736629128456116,hook,8016,0.29736629128456116
