trace_file,game,method,game_number,target,target_source,provenance_hash,trace_schema_version,sigma_mode,generation,source_event,operator,hypothesis_name,parent_id,parent_rank,predicted_closeness,predicted_closeness_clamped,predicted_bucket,self_report_parse_failed,injected_rationale_hash,rationale_inherited,rationale_truncated,basis_words_count,proposed_word,realized_rank,proposed_word_invalid,child_best_word,child_best_rank
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,physical characteristics of a slice,3e3c9e30697f42c68c9f3488c95bab85,162,0.5,False,top500,False,8caf4707d7ef09f6,True,False,1,thin,4818,False,sliver,226
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,decomposition,f5d18c4a23be437da09a0c2dfc238b12,207,0.4,False,top500,False,,False,False,1,fungus,5689,False,fungus,5689
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,CROSSOVER,crossover,seafood food,24e91170b4fd4f7da9e52b747a1a4451;767b55495d32488b8b7d38723da056b2,4,0.1,False,beyond,False,,False,False,4,crab,23,False,salmon,4
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,s_mutation,specific salmon relatives,24e91170b4fd4f7da9e52b747a1a4451,4,0.7,False,top100,False,9d133f355134dfbf,True,False,1,trout,10,False,trout,10
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,s_mutation,boiling techniques,8ad80f758a4d4815a16d0e73af7d3ec3,30,0.7,False,top100,False,9e35b25d8ae3943f,True,False,1,scorch,40747,False,scald,12377
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,ml_mutation,professions,ab54713325e643bd8aa4173f50375025,87,0.4,False,top500,False,,False,False,1,chef,7185,False,baker,5054
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,ml_mutation,texture descriptors,3e3c9e30697f42c68c9f3488c95bab85,162,0.6,False,top500,False,8caf4707d7ef09f6,True,False,1,smooth,34132,False,juicy,4178
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,ml_mutation,food texture descriptors,cdbfbf2f0c274ee7933c517a38e83d92,205,0.6,False,top500,False,54019d8eff666dd6,True,False,1,spongy,23447,False,tough,12038
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,CROSSOVER,crossover,salmon_relatives_and_seafood,24e91170b4fd4f7da9e52b747a1a4451;44ca8522fa4f470fb9742758f0c4debb,4,0.1,False,beyond,False,,False,False,3,salmon,4,False,salmon,4
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,m_mutation,migration patterns,24e91170b4fd4f7da9e52b747a1a4451,4,0.4,False,top500,False,9d133f355134dfbf,True,False,1,migrate,876,False,spawn,59
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,l_mutation,thermal environments,8ad80f758a4d4815a16d0e73af7d3ec3,30,0.4,False,top500,False,9e35b25d8ae3943f,True,False,1,thermal,29085,False,thermal,29085
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,l_mutation,rituals,ab54713325e643bd8aa4173f50375025,87,0.3,False,beyond,False,,False,False,1,ritual,30544,False,tradition,7251
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,ml_mutation,tools_used_for_actions,3e3c9e30697f42c68c9f3488c95bab85,162,0.7,False,top500,False,8caf4707d7ef09f6,True,False,1,blade,45108,False,mallet,6197
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,ml_mutation,texture of food items,cdbfbf2f0c274ee7933c517a38e83d92,205,0.4,False,top500,False,54019d8eff666dd6,True,False,1,spongy,23447,False,flaky,854
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,CROSSOVER,crossover,Seafood Preparation Methods,24e91170b4fd4f7da9e52b747a1a4451;8ad80f758a4d4815a16d0e73af7d3ec3,4,0.7,False,top500,False,,False,False,8,boil,30,False,boil,30
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,OPERATOR_SAMPLED,ml_mutation,food textures,24e91170b4fd4f7da9e52b747a1a4451,2,0.6,False,top100,False,9d133f355134dfbf,True,False,1,juicy,4178,False,flaky,854
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,OPERATOR_SAMPLED,m_mutation,thermal phenomena related to boiling,8ad80f758a4d4815a16d0e73af7d3ec3,30,0.5,False,top500,False,9e35b25d8ae3943f,True,False,1,vapor,32624,False,bubble,4795
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,OPERATOR_SAMPLED,s_mutation,spawning behavior,a2d0df696a5c4f61bca1c53ce33fb3d5,59,0.7,False,top100,False,642d7e758e778141,True,False,1,egg,81,False,egg,81
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,OPERATOR_SAMPLED,ml_mutation,ingredients,ab54713325e643bd8aa4173f50375025,87,0.4,False,beyond,False,,False,False,1,salt,70,False,salt,70
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,OPERATOR_SAMPLED,ml_mutation,textural adjectives,3e3c9e30697f42c68c9f3488c95bab85,162,0.3,False,top500,False,8caf4707d7ef09f6,True,False,1,soggy,1703,False,sour,775
ea_llm_self_adaptive_api_1391_run1_20260720_214320.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,CROSSOVER,crossover,seafood_preparation_methods,24e91170b4fd4f7da9e52b747a1a4451;8ad80f758a4d4815a16d0e73af7d3ec3,2,0.8,False,top100,False,,False,False,4,boil,30,False,boil,30
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,ml_mutation,aquatic animals,35e0da12ff6f44e69e97846d05d3b240,8,0.4,False,top500,False,,False,False,1,shark,104,False,octopus,64
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,l_mutation,emotions,ad4322bbc14949fcbc45d688bee17297,63,0.3,False,beyond,False,,False,False,1,fear,5498,False,fear,5498
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,s_mutation,avian,cc95e38f1f7c48fcaf22e789701c8c8c,509,0.6,False,top500,False,,False,False,1,fowl,254,False,fowl,254
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,l_mutation,tools,45c04b1543c34eb5a785dda6ef3b2142,2027,0.2,False,beyond,False,,False,False,1,wrench,32361,False,wrench,32361
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,m_mutation,celestial cycles,7a9d395307c7453ebd12bf28dd19be05,2400,0.3,False,beyond,False,,False,False,1,era,17348,False,cycle,13931
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,1,CROSSOVER,crossover,color_food_overlap,35e0da12ff6f44e69e97846d05d3b240;ad4322bbc14949fcbc45d688bee17297,8,0.2,False,beyond,False,,False,False,3,orange,510,False,apple,214
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,m_mutation,fishing activities,35e0da12ff6f44e69e97846d05d3b240,8,0.4,False,top500,False,,False,False,1,cast,3147,False,net,807
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,l_mutation,thermal phenomena,ad4322bbc14949fcbc45d688bee17297,63,0.3,False,top500,False,,False,False,1,fire,12686,False,flame,11864
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,m_mutation,invertebrates,462609bbffc542e9b76538fb699d26c2,64,0.6,False,top100,False,b3239ff716cd00d3,True,False,1,invertebrate,810,False,invertebrate,810
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,ml_mutation,animal features,f14242be85d24f95bd8b54e31bfc2bbc,254,0.4,False,top500,False,58cca9115b39d6ee,True,False,1,feather,262,False,feather,262
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,s_mutation,internal organs,45c04b1543c34eb5a785dda6ef3b2142,451,0.7,False,top500,False,,False,False,1,kidney,1681,False,kidney,1681
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,2,CROSSOVER,crossover,color foods,35e0da12ff6f44e69e97846d05d3b240;ad4322bbc14949fcbc45d688bee17297,8,0.3,False,beyond,False,,False,False,3,orange,510,False,rice,229
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,l_mutation,water movements,35e0da12ff6f44e69e97846d05d3b240,8,0.4,False,top500,False,,False,False,2,current,9935,False,tide,1914
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,ml_mutation,trapping methods,73ff6e83dbc746d392a8628cfae3c539,14,0.6,False,top100,False,af965cbdbcc824b5,True,False,1,trap,415,False,lure,167
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,m_mutation,serpentine organisms,462609bbffc542e9b76538fb699d26c2,16,0.3,False,top500,False,b3239ff716cd00d3,True,False,1,serpent,7206,False,eel,16
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,l_mutation,materials,ad4322bbc14949fcbc45d688bee17297,63,0.3,False,top500,False,,False,False,1,metal,36071,False,mineral,3575
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,m_mutation,visual design elements,d2c5e18c66de4f41b4a957eb19f98d84,174,0.3,False,beyond,False,d65cb6798daeb0e7,True,False,1,pattern,8670,False,line,2673
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,3,CROSSOVER,crossover,fishing_food,35e0da12ff6f44e69e97846d05d3b240;73ff6e83dbc746d392a8628cfae3c539,8,0.5,False,top500,False,,False,False,3,fish,8,False,fish,8
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,aquatic environments,35e0da12ff6f44e69e97846d05d3b240,8,0.6,False,top100,False,,False,False,1,ocean,1476,False,reef,958
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,s_mutation,fishing lures and bait methods,73ff6e83dbc746d392a8628cfae3c539,14,0.8,False,top100,False,af965cbdbcc824b5,True,False,2,lure,167,False,fly,161
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,creatures that burrow,462609bbffc542e9b76538fb699d26c2,16,0.4,False,top500,False,b3239ff716cd00d3,True,False,1,burrow,1351,False,mud,1060
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,s_mutation,filamentous organisms,a956532bda4b4c918bed0e5984d3a022,16,0.3,False,top500,False,f844a31b00046665,True,False,1,filament,40423,False,ribbon,3911
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,danger signals,ad4322bbc14949fcbc45d688bee17297,63,0.3,False,top500,False,,False,False,1,danger,6927,False,danger,6927
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,4,CROSSOVER,crossover,fishing_food,35e0da12ff6f44e69e97846d05d3b240;73ff6e83dbc746d392a8628cfae3c539,8,0.5,False,top500,False,,False,False,3,bait,14,False,fish,8
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,l_mutation,environmental sustainability,35e0da12ff6f44e69e97846d05d3b240,8,0.3,False,top500,False,,False,False,1,sustainability,8709,False,sustainability,8709
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,m_mutation,deceptive tactics,73ff6e83dbc746d392a8628cfae3c539,14,0.2,False,beyond,False,af965cbdbcc824b5,True,False,1,deceive,12442,False,trick,3278
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,m_mutation,elongated forms,462609bbffc542e9b76538fb699d26c2,16,0.6,False,top100,False,b3239ff716cd00d3,True,False,1,slender,12030,False,narrow,6717
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,l_mutation,undulating motion,a956532bda4b4c918bed0e5984d3a022,16,0.4,False,top500,False,f844a31b00046665,True,False,1,twist,1126,False,twist,1126
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,OPERATOR_SAMPLED,l_mutation,symbols,ad4322bbc14949fcbc45d688bee17297,63,0.3,False,beyond,False,,False,False,1,symbol,20698,False,symbol,20698
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,5,CROSSOVER,crossover,fishing_food,35e0da12ff6f44e69e97846d05d3b240;73ff6e83dbc746d392a8628cfae3c539,8,0.3,False,beyond,False,,False,False,2,fish,8,False,fish,8
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,ml_mutation,food,462609bbffc542e9b76538fb699d26c2,4,0.5,False,top500,False,b3239ff716cd00d3,True,False,1,wheat,1464,False,mushroom,207
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,ml_mutation,fishing equipment,35e0da12ff6f44e69e97846d05d3b240,8,0.7,False,top100,False,,False,False,2,lure,167,False,lure,167
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,m_mutation,wriggling organisms,a956532bda4b4c918bed0e5984d3a022,16,0.4,False,top500,False,f844a31b00046665,True,False,1,slither,10272,False,wriggle,1164
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,s_mutation,deep red shades,ad4322bbc14949fcbc45d688bee17297,63,0.6,False,top500,False,,False,False,1,scarlet,873,False,scarlet,873
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,OPERATOR_SAMPLED,l_mutation,landforms,5e20ec26cd2540928bf5e8be4f463616,106,0.35,False,top500,False,dd17a60cb6e00334,True,False,1,landform,67394,False,valley,13398
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,6,CROSSOVER,crossover,aquatic_food,462609bbffc542e9b76538fb699d26c2;35e0da12ff6f44e69e97846d05d3b240,4,0.4,False,top500,False,,False,False,3,fish,8,False,fish,8
ea_llm_self_adaptive_api_1391_run1_20260720_223127.json,api,ea_llm_self_adaptive,1391,herring,solved,bd9f2858283673a2,3,frozen_uniform,7,OPERATOR_SAMPLED,ml_mutation,aquatic food,462609bbffc542e9b76538fb699d26c2,4,0.6,False,top100,False,b3239ff716cd00d3,True,False,1,tuna,12,False,herring,1
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,ml_mutation,nutritional categories,e74293c9f225461d8e256be8363496d8,184,0.4,False,top500,False,,False,False,1,carbohydrate,334,False,carbohydrate,334
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,m_mutation,biological processes related to consumption,647ba2ccf552493e9577cef8b3d0c5d7,598,0.6,False,top500,False,,False,False,1,digest,1319,False,taste,224
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,s_mutation,storage furniture,7ce2cb6b2c2f43bfb5e5932b65c1493d,1328,0.7,False,top500,False,,False,False,1,chest,2289,False,chest,2289
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,s_mutation,thermal conditions,d2b0646629e04ac99ef06506bf01d57c,1496,0.75,False,top100,False,,False,False,1,heat,1447,False,heat,1447
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,l_mutation,natural materials,4e82c5d2a833456abcd8fed20b567313,1551,0.5,False,top500,False,,False,False,1,stone,10759,False,wood,1589
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,CROSSOVER,crossover,Consumption Processes,e74293c9f225461d8e256be8363496d8;178526d5f94640cda5823a8e0eaf00d9,184,0.6,False,top500,False,,False,False,5,eat,598,False,eat,598
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,l_mutation,natural environments,e74293c9f225461d8e256be8363496d8,30,0.4,False,top500,False,,False,False,1,environment,25166,False,land,8323
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,ml_mutation,sensory functions related to perception,178526d5f94640cda5823a8e0eaf00d9,224,0.6,False,top500,False,5ae4f430d79cbcee,True,False,1,perceive,53326,False,sense,5509
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,ml_mutation,metabolic processes,3c461c0716f249e8af8a240e75ea4bf0,334,0.6,False,top500,False,9383b094775770bc,True,False,1,metabolism,4148,False,digestion,1303
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,ml_mutation,food preparation terms,647ba2ccf552493e9577cef8b3d0c5d7,358,0.5,False,top500,False,,False,False,1,grind,1516,False,mash,312
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,l_mutation,cultural artifacts,f14b573ad3ca4ee5bf251faaa43a1747,522,0.2,False,beyond,False,3c29d38a1a03d032,True,False,1,artifact,38894,False,object,19537
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,CROSSOVER,crossover,food processing processes,e74293c9f225461d8e256be8363496d8;178526d5f94640cda5823a8e0eaf00d9,30,0.6,False,top500,False,,False,False,4,consume,507,False,consume,507
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,l_mutation,material characteristics,e74293c9f225461d8e256be8363496d8,18,0.5,False,top500,False,,False,False,1,texture,1762,False,viscosity,729
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,s_mutation,dairy derivatives,3c461c0716f249e8af8a240e75ea4bf0,211,0.6,False,top500,False,9383b094775770bc,True,False,1,cheese,165,False,butter,16
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,l_mutation,perceptual experiences,178526d5f94640cda5823a8e0eaf00d9,224,0.4,False,top500,False,5ae4f430d79cbcee,True,False,1,sensation,3174,False,sensation,3174
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,s_mutation,cooking methods,647ba2ccf552493e9577cef8b3d0c5d7,358,0.7,False,top500,False,,False,False,1,bake,251,False,boil,151
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,ml_mutation,material descriptors,f14b573ad3ca4ee5bf251faaa43a1747,522,0.5,False,top500,False,3c29d38a1a03d032,True,False,1,soft,1070,False,soft,1070
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,CROSSOVER,crossover,dairy_foods,32a128b8b0e4473cb8baa85c2876139f;e74293c9f225461d8e256be8363496d8,16,0.7,False,top100,False,,False,False,3,butter,16,False,butter,16
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,s_mutation,sweet,e74293c9f225461d8e256be8363496d8,3,0.7,False,top100,False,,False,False,1,candy,46,False,candy,46
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,l_mutation,material characteristics,32a128b8b0e4473cb8baa85c2876139f,16,0.3,False,top500,False,8ab4fb8996992d6f,True,False,1,hardness,25607,False,lubricant,1283
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,ml_mutation,health habits,647ba2ccf552493e9577cef8b3d0c5d7,86,0.7,False,top100,False,,False,False,1,hydrate,1635,False,nourish,1394
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,chemical composition,3c461c0716f249e8af8a240e75ea4bf0,123,0.5,False,top500,False,9383b094775770bc,True,False,1,element,7465,False,crystal,930
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,states of water,9dc42e517b914f689508ac06692015a5,151,0.3,False,top500,False,69a6eb0966de3613,True,False,1,liquid,103,False,liquid,103
ea_llm_self_adaptive_api_1392_run1_20260721_123448.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,CROSSOVER,crossover,dairy_food,e74293c9f225461d8e256be8363496d8;32a128b8b0e4473cb8baa85c2876139f,3,0.75,False,top100,False,,False,False,3,milk,18,False,butter,16
